date,contract,contract1,is_change,symbol
2017/12/6,CS1805,CS1805,0,CS
2017/12/7,CS1805,CS1805,0,CS
2017/12/8,CS1805,CS1805,0,CS
2017/12/11,CS1805,CS1805,0,CS
2017/12/12,CS1805,CS1805,0,CS
2017/12/13,CS1805,CS1805,0,CS
2017/12/14,CS1805,CS1805,0,CS
2017/12/15,CS1805,CS1805,0,CS
2017/12/18,CS1805,CS1805,0,CS
2017/12/19,CS1805,CS1805,0,CS
2017/12/20,CS1805,CS1805,0,CS
2017/12/21,CS1805,CS1805,0,CS
2017/12/22,CS1805,CS1805,0,CS
2017/12/25,CS1805,CS1805,0,CS
2017/12/26,CS1805,CS1805,0,CS
2017/12/27,CS1805,CS1805,0,CS
2017/12/28,CS1805,CS1805,0,CS
2017/12/29,CS1805,CS1805,0,CS
2018/1/2,CS1805,CS1805,0,CS
2018/1/3,CS1805,CS1805,0,CS
2018/1/4,CS1805,CS1805,0,CS
2018/1/5,CS1805,CS1805,0,CS
2018/1/8,CS1805,CS1805,0,CS
2018/1/9,CS1805,CS1805,0,CS
2018/1/10,CS1805,CS1805,0,CS
2018/1/11,CS1805,CS1805,0,CS
2018/1/12,CS1805,CS1805,0,CS
2018/1/15,CS1805,CS1805,0,CS
2018/1/16,CS1805,CS1805,0,CS
2018/1/17,CS1805,CS1805,0,CS
2018/1/18,CS1805,CS1805,0,CS
2018/1/19,CS1805,CS1805,0,CS
2018/1/22,CS1805,CS1805,0,CS
2018/1/23,CS1805,CS1805,0,CS
2018/1/24,CS1805,CS1805,0,CS
2018/1/25,CS1805,CS1805,0,CS
2018/1/26,CS1805,CS1805,0,CS
2018/1/29,CS1805,CS1805,0,CS
2018/1/30,CS1805,CS1805,0,CS
2018/1/31,CS1805,CS1805,0,CS
2018/2/1,CS1805,CS1805,0,CS
2018/2/2,CS1805,CS1805,0,CS
2018/2/5,CS1805,CS1805,0,CS
2018/2/6,CS1805,CS1805,0,CS
2018/2/7,CS1805,CS1805,0,CS
2018/2/8,CS1805,CS1805,0,CS
2018/2/9,CS1805,CS1805,0,CS
2018/2/12,CS1805,CS1805,0,CS
2018/2/13,CS1805,CS1805,0,CS
2018/2/14,CS1805,CS1805,0,CS
2018/2/22,CS1805,CS1805,0,CS
2018/2/23,CS1805,CS1805,0,CS
2018/2/26,CS1805,CS1805,0,CS
2018/2/27,CS1805,CS1805,0,CS
2018/2/28,CS1805,CS1805,0,CS
2018/3/1,CS1805,CS1805,0,CS
2018/3/2,CS1805,CS1805,0,CS
2018/3/5,CS1805,CS1805,0,CS
2018/3/6,CS1805,CS1805,0,CS
2018/3/7,CS1805,CS1805,0,CS
2018/3/8,CS1805,CS1805,0,CS
2018/3/9,CS1805,CS1805,0,CS
2018/3/12,CS1805,CS1805,0,CS
2018/3/13,CS1805,CS1805,0,CS
2018/3/14,CS1805,CS1805,0,CS
2018/3/15,CS1805,CS1805,0,CS
2018/3/16,CS1805,CS1805,0,CS
2018/3/19,CS1805,CS1805,0,CS
2018/3/20,CS1805,CS1805,0,CS
2018/3/21,CS1805,CS1805,0,CS
2018/3/22,CS1805,CS1805,0,CS
2018/3/23,CS1805,CS1805,0,CS
2018/3/26,CS1805,CS1805,0,CS
2018/3/27,CS1805,CS1805,0,CS
2018/3/28,CS1805,CS1805,0,CS
2018/3/29,CS1805,CS1805,0,CS
2018/3/30,CS1805,CS1805,0,CS
2018/4/2,CS1805,CS1805,0,CS
2018/4/3,CS1805,CS1805,0,CS
2018/4/4,CS1809,CS1805,1,CS
2018/4/9,CS1809,CS1809,0,CS
2018/4/10,CS1809,CS1809,0,CS
2018/4/11,CS1809,CS1809,0,CS
2018/4/12,CS1809,CS1809,0,CS
2018/4/13,CS1809,CS1809,0,CS
2018/4/16,CS1809,CS1809,0,CS
2018/4/17,CS1809,CS1809,0,CS
2018/4/18,CS1809,CS1809,0,CS
2018/4/19,CS1809,CS1809,0,CS
2018/4/20,CS1809,CS1809,0,CS
2018/4/23,CS1809,CS1809,0,CS
2018/4/24,CS1809,CS1809,0,CS
2018/4/25,CS1809,CS1809,0,CS
2018/4/26,CS1809,CS1809,0,CS
2018/4/27,CS1809,CS1809,0,CS
2018/5/2,CS1809,CS1809,0,CS
2018/5/3,CS1809,CS1809,0,CS
2018/5/4,CS1809,CS1809,0,CS
2018/5/7,CS1809,CS1809,0,CS
2018/5/8,CS1809,CS1809,0,CS
2018/5/9,CS1809,CS1809,0,CS
2018/5/10,CS1809,CS1809,0,CS
2018/5/11,CS1809,CS1809,0,CS
2018/5/14,CS1809,CS1809,0,CS
2018/5/15,CS1809,CS1809,0,CS
2018/5/16,CS1809,CS1809,0,CS
2018/5/17,CS1809,CS1809,0,CS
2018/5/18,CS1809,CS1809,0,CS
2018/5/21,CS1809,CS1809,0,CS
2018/5/22,CS1809,CS1809,0,CS
2018/5/23,CS1809,CS1809,0,CS
2018/5/24,CS1809,CS1809,0,CS
2018/5/25,CS1809,CS1809,0,CS
2018/5/28,CS1809,CS1809,0,CS
2018/5/29,CS1809,CS1809,0,CS
2018/5/30,CS1809,CS1809,0,CS
2018/5/31,CS1809,CS1809,0,CS
2018/6/1,CS1809,CS1809,0,CS
2018/6/4,CS1809,CS1809,0,CS
2018/6/5,CS1809,CS1809,0,CS
2018/6/6,CS1809,CS1809,0,CS
2018/6/7,CS1809,CS1809,0,CS
2018/6/8,CS1809,CS1809,0,CS
2018/6/11,CS1809,CS1809,0,CS
2018/6/12,CS1809,CS1809,0,CS
2018/6/13,CS1809,CS1809,0,CS
2018/6/14,CS1809,CS1809,0,CS
2018/6/15,CS1809,CS1809,0,CS
2018/6/19,CS1809,CS1809,0,CS
2018/6/20,CS1809,CS1809,0,CS
2018/6/21,CS1809,CS1809,0,CS
2018/6/22,CS1809,CS1809,0,CS
2018/6/25,CS1809,CS1809,0,CS
2018/6/26,CS1809,CS1809,0,CS
2018/6/27,CS1809,CS1809,0,CS
2018/6/28,CS1809,CS1809,0,CS
2018/6/29,CS1809,CS1809,0,CS
2018/7/2,CS1809,CS1809,0,CS
2018/7/3,CS1809,CS1809,0,CS
2018/7/4,CS1809,CS1809,0,CS
2018/7/5,CS1809,CS1809,0,CS
2018/7/6,CS1809,CS1809,0,CS
2018/7/9,CS1809,CS1809,0,CS
2018/7/10,CS1809,CS1809,0,CS
2018/7/11,CS1809,CS1809,0,CS
2018/7/12,CS1809,CS1809,0,CS
2018/7/13,CS1809,CS1809,0,CS
2018/7/16,CS1809,CS1809,0,CS
2018/7/17,CS1809,CS1809,0,CS
2018/7/18,CS1809,CS1809,0,CS
2018/7/19,CS1809,CS1809,0,CS
2018/7/20,CS1809,CS1809,0,CS
2018/7/23,CS1809,CS1809,0,CS
2018/7/24,CS1809,CS1809,0,CS
2018/7/25,CS1809,CS1809,0,CS
2018/7/26,CS1809,CS1809,0,CS
2018/7/27,CS1809,CS1809,0,CS
2018/7/30,CS1809,CS1809,0,CS
2018/7/31,CS1809,CS1809,0,CS
2018/8/1,CS1809,CS1809,0,CS
2018/8/2,CS1809,CS1809,0,CS
2018/8/3,CS1809,CS1809,0,CS
2018/8/6,CS1809,CS1809,0,CS
2018/8/7,CS1809,CS1809,0,CS
2018/8/8,CS1809,CS1809,0,CS
2018/8/9,CS1901,CS1809,1,CS
2018/8/10,CS1901,CS1901,0,CS
2018/8/13,CS1901,CS1901,0,CS
2018/8/14,CS1901,CS1901,0,CS
2018/8/15,CS1901,CS1901,0,CS
2018/8/16,CS1901,CS1901,0,CS
2018/8/17,CS1901,CS1901,0,CS
2018/8/20,CS1901,CS1901,0,CS
2018/8/21,CS1901,CS1901,0,CS
2018/8/22,CS1901,CS1901,0,CS
2018/8/23,CS1901,CS1901,0,CS
2018/8/24,CS1901,CS1901,0,CS
2018/8/27,CS1901,CS1901,0,CS
2018/8/28,CS1901,CS1901,0,CS
2018/8/29,CS1901,CS1901,0,CS
2018/8/30,CS1901,CS1901,0,CS
2018/8/31,CS1901,CS1901,0,CS
2018/9/3,CS1901,CS1901,0,CS
2018/9/4,CS1901,CS1901,0,CS
2018/9/5,CS1901,CS1901,0,CS
2018/9/6,CS1901,CS1901,0,CS
2018/9/7,CS1901,CS1901,0,CS
2018/9/10,CS1901,CS1901,0,CS
2018/9/11,CS1901,CS1901,0,CS
2018/9/12,CS1901,CS1901,0,CS
2018/9/13,CS1901,CS1901,0,CS
2018/9/14,CS1901,CS1901,0,CS
2018/9/17,CS1901,CS1901,0,CS
